"","Country.Code","datatopic","percountry_indicators"
"12419","PRT","Economic Policy & Debt: Official development assistance",5
"12420","PRT","Economic Policy & Debt: Purchasing power parity",13
"12421","PRT","Education: Efficiency",21
"12422","PRT","Education: Inputs",41
"12423","PRT","Education: Outcomes",49
"12424","PRT","Education: Participation",44
"12425","PRT","Employment and Time Use",1
"12426","PRT","Environment: Agricultural production",11
"12427","PRT","Environment: Biodiversity & protected areas",7
"12428","PRT","Environment: Density & urbanization",12
"12429","PRT","Environment: Emissions",48
"12430","PRT","Environment: Energy production & use",27
"12431","PRT","Environment: Freshwater",9
"12432","PRT","Environment: Land use",23
"12433","PRT","Environment: Natural resources contribution to GDP",6
"12434","PRT","Financial Sector: Access",13
"12435","PRT","Financial Sector: Assets",8
"12436","PRT","Financial Sector: Capital markets",7
"12437","PRT","Financial Sector: Exchange rates & prices",9
"12438","PRT","Gender: Health",1
"12439","PRT","Gender: Participation & access",2
"12440","PRT","Gender: Public life & decision making",1
"12441","PRT","Health",2
"12442","PRT","Health: Disease prevention",17
"12443","PRT","Health: Health systems",22
"12444","PRT","Health: Mortality",39
"12445","PRT","Health: Nutrition",27
"12446","PRT","Health: Population: Dynamics",10
"12447","PRT","Health: Population: Structure",58
"12448","PRT","Health: Reproductive health",11
"12449","PRT","Health: Risk factors",30
"12450","PRT","Health: Universal Health Coverage",10
"12451","PRT","Infrastructure: Communications",15
"12452","PRT","Infrastructure: Technology",13
"12453","PRT","Infrastructure: Transportation",8
"12454","PRT","Poverty: Income distribution",9
"12455","PRT","Poverty: Poverty rates",9
"12456","PRT","Poverty: Shared prosperity",5
"12457","PRT","Private Sector & Trade: Business environment",76
"12458","PRT","Private Sector & Trade: Exports",23
"12459","PRT","Private Sector & Trade: Imports",23
"12460","PRT","Private Sector & Trade: Total merchandise trade",1
"12461","PRT","Private Sector & Trade: Trade facilitation",8
"12462","PRT","Private Sector & Trade: Trade price indices",2
"12463","PRT","Private Sector & Trade: Travel & tourism",10
"12464","PRT","Public Sector: Conflict & fragility",4
"12465","PRT","Public Sector: Defense & arms trade",8
"12466","PRT","Public Sector: Government finance",1
"12467","PRT","Public Sector: Government finance: Deficit & financing",10
"12468","PRT","Public Sector: Government finance: Expense",13
"12469","PRT","Public Sector: Government finance: Revenue",22
"12470","PRT","Public Sector: Policy & institutions",51
"12471","PRT","Social Protection & Labor: Economic activity",59
"12472","PRT","Social Protection & Labor: Labor force structure",28
"12473","PRT","Social Protection & Labor: Migration",8
"12474","PRT","Social Protection & Labor: Unemployment",27
"12475","PRT","Trade",24
"12476","PRY","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12477","PRY","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12478","PRY","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12479","PRY","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12480","PRY","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"12481","PRY","Economic Policy & Debt: External debt: Debt outstanding",10
"12482","PRY","Economic Policy & Debt: External debt: Debt ratios & other items",11
"12483","PRY","Economic Policy & Debt: External debt: Debt service",5
"12484","PRY","Economic Policy & Debt: External debt: Net flows",19
"12485","PRY","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"12486","PRY","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12487","PRY","Economic Policy & Debt: National accounts: Growth rates",16
"12488","PRY","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"12489","PRY","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"12490","PRY","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12491","PRY","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"12492","PRY","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12493","PRY","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"12494","PRY","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"12495","PRY","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"12496","PRY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12497","PRY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12498","PRY","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12499","PRY","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12500","PRY","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12501","PRY","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12502","PRY","Economic Policy & Debt: Official development assistance",52
"12503","PRY","Economic Policy & Debt: Purchasing power parity",13
"12504","PRY","Education: Efficiency",21
"12505","PRY","Education: Inputs",41
"12506","PRY","Education: Outcomes",49
"12507","PRY","Education: Participation",44
"12508","PRY","Employment and Time Use",1
"12509","PRY","Environment: Agricultural production",10
"12510","PRY","Environment: Biodiversity & protected areas",6
"12511","PRY","Environment: Density & urbanization",12
"12512","PRY","Environment: Emissions",48
"12513","PRY","Environment: Energy production & use",27
"12514","PRY","Environment: Freshwater",9
"12515","PRY","Environment: Land use",24
"12516","PRY","Environment: Natural resources contribution to GDP",6
"12517","PRY","Financial Sector: Access",14
"12518","PRY","Financial Sector: Assets",12
"12519","PRY","Financial Sector: Capital markets",6
"12520","PRY","Financial Sector: Exchange rates & prices",10
"12521","PRY","Financial Sector: Interest rates",4
"12522","PRY","Financial Sector: Monetary holdings (liabilities)",4
"12523","PRY","Gender: Agency",2
"12524","PRY","Gender: Health",1
"12525","PRY","Gender: Participation & access",2
"12526","PRY","Gender: Public life & decision making",1
"12527","PRY","Health",2
"12528","PRY","Health: Disease prevention",23
"12529","PRY","Health: Health systems",21
"12530","PRY","Health: Mortality",39
"12531","PRY","Health: Nutrition",29
"12532","PRY","Health: Population: Dynamics",13
"12533","PRY","Health: Population: Structure",58
"12534","PRY","Health: Reproductive health",16
"12535","PRY","Health: Risk factors",31
"12536","PRY","Health: Universal Health Coverage",8
"12537","PRY","Infrastructure: Communications",15
"12538","PRY","Infrastructure: Technology",13
"12539","PRY","Infrastructure: Transportation",6
"12540","PRY","Poverty: Income distribution",9
"12541","PRY","Poverty: Poverty rates",10
"12542","PRY","Poverty: Shared prosperity",5
"12543","PRY","Private Sector & Trade: Business environment",76
"12544","PRY","Private Sector & Trade: Exports",23
"12545","PRY","Private Sector & Trade: Imports",23
"12546","PRY","Private Sector & Trade: Private infrastructure investment",4
"12547","PRY","Private Sector & Trade: Total merchandise trade",1
"12548","PRY","Private Sector & Trade: Trade facilitation",8
"12549","PRY","Private Sector & Trade: Trade price indices",2
"12550","PRY","Private Sector & Trade: Travel & tourism",10
"12551","PRY","Public Sector: Conflict & fragility",5
"12552","PRY","Public Sector: Defense & arms trade",7
"12553","PRY","Public Sector: Government finance",1
"12554","PRY","Public Sector: Government finance: Deficit & financing",8
"12555","PRY","Public Sector: Government finance: Expense",13
"12556","PRY","Public Sector: Government finance: Revenue",20
"12557","PRY","Public Sector: Policy & institutions",51
"12558","PRY","Social Protection & Labor: Economic activity",73
"12559","PRY","Social Protection & Labor: Labor force structure",28
"12560","PRY","Social Protection & Labor: Migration",9
"12561","PRY","Social Protection & Labor: Unemployment",27
"12562","PRY","Trade",24
"12563","PRY",NA,19
"12564","PSE","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12565","PSE","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12566","PSE","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12567","PSE","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12568","PSE","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"12569","PSE","Economic Policy & Debt: External debt: Net flows",1
"12570","PSE","Economic Policy & Debt: National accounts: Adjusted savings & income",13
"12571","PSE","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12572","PSE","Economic Policy & Debt: National accounts: Growth rates",16
"12573","PSE","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"12574","PSE","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",11
"12575","PSE","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12576","PSE","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"12577","PSE","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12578","PSE","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",13
"12579","PSE","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"12580","PSE","Economic Policy & Debt: National accounts: Shares of GDP & other",24
"12581","PSE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12582","PSE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12583","PSE","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12584","PSE","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12585","PSE","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12586","PSE","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12587","PSE","Economic Policy & Debt: Official development assistance",58
"12588","PSE","Economic Policy & Debt: Purchasing power parity",13
"12589","PSE","Education: Efficiency",18
"12590","PSE","Education: Inputs",33
"12591","PSE","Education: Outcomes",39
"12592","PSE","Education: Participation",44
"12593","PSE","Employment and Time Use",1
"12594","PSE","Environment: Agricultural production",10
"12595","PSE","Environment: Biodiversity & protected areas",7
"12596","PSE","Environment: Density & urbanization",10
"12597","PSE","Environment: Emissions",5
"12598","PSE","Environment: Energy production & use",14
"12599","PSE","Environment: Freshwater",9
"12600","PSE","Environment: Land use",22
"12601","PSE","Environment: Natural resources contribution to GDP",5
"12602","PSE","Financial Sector: Access",14
"12603","PSE","Financial Sector: Assets",12
"12604","PSE","Financial Sector: Capital markets",6
"12605","PSE","Financial Sector: Exchange rates & prices",8
"12606","PSE","Financial Sector: Interest rates",4
"12607","PSE","Financial Sector: Monetary holdings (liabilities)",4
"12608","PSE","Gender: Agency",2
"12609","PSE","Gender: Participation & access",2
"12610","PSE","Health",2
"12611","PSE","Health: Disease prevention",23
"12612","PSE","Health: Health systems",20
"12613","PSE","Health: Mortality",35
"12614","PSE","Health: Nutrition",27
"12615","PSE","Health: Population: Dynamics",11
"12616","PSE","Health: Population: Structure",58
"12617","PSE","Health: Reproductive health",12
"12618","PSE","Health: Risk factors",5
"12619","PSE","Health: Universal Health Coverage",8
"12620","PSE","Infrastructure: Communications",15
"12621","PSE","Infrastructure: Technology",7
"12622","PSE","Poverty: Income distribution",9
"12623","PSE","Poverty: Poverty rates",10
"12624","PSE","Poverty: Shared prosperity",5
"12625","PSE","Private Sector & Trade: Business environment",74
"12626","PSE","Private Sector & Trade: Exports",22
"12627","PSE","Private Sector & Trade: Imports",22
"12628","PSE","Private Sector & Trade: Private infrastructure investment",4
"12629","PSE","Private Sector & Trade: Trade price indices",2
"12630","PSE","Private Sector & Trade: Travel & tourism",8
"12631","PSE","Public Sector: Conflict & fragility",5
"12632","PSE","Public Sector: Defense & arms trade",3
"12633","PSE","Public Sector: Government finance",1
"12634","PSE","Public Sector: Government finance: Deficit & financing",2
"12635","PSE","Public Sector: Government finance: Expense",2
"12636","PSE","Public Sector: Policy & institutions",51
"12637","PSE","Social Protection & Labor: Economic activity",41
"12638","PSE","Social Protection & Labor: Labor force structure",28
"12639","PSE","Social Protection & Labor: Migration",9
"12640","PSE","Social Protection & Labor: Unemployment",27
"12641","PSE","Trade",17
"12642","PSE",NA,19
"12643","PYF","Economic Policy & Debt: Balance of payments: Capital & financial account",9
"12644","PYF","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12645","PYF","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12646","PYF","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12647","PYF","Economic Policy & Debt: Balance of payments: Reserves & other items",2
"12648","PYF","Economic Policy & Debt: National accounts: Adjusted savings & income",15
"12649","PYF","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12650","PYF","Economic Policy & Debt: National accounts: Growth rates",2
"12651","PYF","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",2
"12652","PYF","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12653","PYF","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",12
"12654","PYF","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"12655","PYF","Economic Policy & Debt: National accounts: Shares of GDP & other",18
"12656","PYF","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12657","PYF","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12658","PYF","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12659","PYF","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12660","PYF","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12661","PYF","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12662","PYF","Economic Policy & Debt: Official development assistance",21
"12663","PYF","Economic Policy & Debt: Purchasing power parity",1
"12664","PYF","Education: Efficiency",8
"12665","PYF","Education: Inputs",12
"12666","PYF","Education: Outcomes",23
"12667","PYF","Education: Participation",37
"12668","PYF","Environment: Agricultural production",7
"12669","PYF","Environment: Biodiversity & protected areas",7
"12670","PYF","Environment: Density & urbanization",8
"12671","PYF","Environment: Emissions",32
"12672","PYF","Environment: Energy production & use",14
"12673","PYF","Environment: Land use",20
"12674","PYF","Environment: Natural resources contribution to GDP",6
"12675","PYF","Financial Sector: Exchange rates & prices",6
"12676","PYF","Health: Disease prevention",5
"12677","PYF","Health: Health systems",2
"12678","PYF","Health: Mortality",7
"12679","PYF","Health: Nutrition",1
"12680","PYF","Health: Population: Dynamics",6
"12681","PYF","Health: Population: Structure",58
"12682","PYF","Health: Reproductive health",3
"12683","PYF","Health: Risk factors",3
"12684","PYF","Infrastructure: Communications",13
"12685","PYF","Infrastructure: Technology",2
"12686","PYF","Infrastructure: Transportation",2
"12687","PYF","Private Sector & Trade: Exports",23
"12688","PYF","Private Sector & Trade: Imports",23
"12689","PYF","Private Sector & Trade: Total merchandise trade",1
"12690","PYF","Private Sector & Trade: Trade price indices",2
"12691","PYF","Private Sector & Trade: Travel & tourism",10
"12692","PYF","Public Sector: Conflict & fragility",2
"12693","PYF","Public Sector: Government finance",1
"12694","PYF","Public Sector: Policy & institutions",2
"12695","PYF","Social Protection & Labor: Economic activity",36
"12696","PYF","Social Protection & Labor: Labor force structure",19
"12697","PYF","Social Protection & Labor: Migration",3
"12698","PYF","Social Protection & Labor: Unemployment",15
"12699","PYF","Trade",17
"12700","QAT","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12701","QAT","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12702","QAT","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",20
"12703","QAT","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12704","QAT","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"12705","QAT","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"12706","QAT","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12707","QAT","Economic Policy & Debt: National accounts: Growth rates",14
"12708","QAT","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",6
"12709","QAT","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"12710","QAT","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12711","QAT","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",5
"12712","QAT","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12713","QAT","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",12
"12714","QAT","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",5
"12715","QAT","Economic Policy & Debt: National accounts: Shares of GDP & other",23
"12716","QAT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12717","QAT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",8
"12718","QAT","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12719","QAT","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12720","QAT","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",9
"12721","QAT","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12722","QAT","Economic Policy & Debt: Official development assistance",21
"12723","QAT","Economic Policy & Debt: Purchasing power parity",13
"12724","QAT","Education: Efficiency",21
"12725","QAT","Education: Inputs",38
"12726","QAT","Education: Outcomes",46
"12727","QAT","Education: Participation",44
"12728","QAT","Employment and Time Use",1
"12729","QAT","Environment: Agricultural production",11
"12730","QAT","Environment: Biodiversity & protected areas",7
"12731","QAT","Environment: Density & urbanization",10
"12732","QAT","Environment: Emissions",42
"12733","QAT","Environment: Energy production & use",27
"12734","QAT","Environment: Freshwater",9
"12735","QAT","Environment: Land use",22
"12736","QAT","Environment: Natural resources contribution to GDP",6
"12737","QAT","Financial Sector: Access",14
"12738","QAT","Financial Sector: Assets",10
"12739","QAT","Financial Sector: Capital markets",7
"12740","QAT","Financial Sector: Exchange rates & prices",8
"12741","QAT","Financial Sector: Interest rates",4
"12742","QAT","Financial Sector: Monetary holdings (liabilities)",4
"12743","QAT","Gender: Agency",2
"12744","QAT","Gender: Participation & access",2
"12745","QAT","Gender: Public life & decision making",1
"12746","QAT","Health: Disease prevention",12
"12747","QAT","Health: Health systems",22
"12748","QAT","Health: Mortality",39
"12749","QAT","Health: Nutrition",28
"12750","QAT","Health: Population: Dynamics",10
"12751","QAT","Health: Population: Structure",58
"12752","QAT","Health: Reproductive health",11
"12753","QAT","Health: Risk factors",23
"12754","QAT","Health: Universal Health Coverage",5
"12755","QAT","Infrastructure: Communications",15
"12756","QAT","Infrastructure: Technology",11
"12757","QAT","Infrastructure: Transportation",5
"12758","QAT","Poverty: Income distribution",9
"12759","QAT","Poverty: Poverty rates",7
"12760","QAT","Poverty: Shared prosperity",1
"12761","QAT","Private Sector & Trade: Business environment",2
"12762","QAT","Private Sector & Trade: Exports",23
"12763","QAT","Private Sector & Trade: Imports",23
"12764","QAT","Private Sector & Trade: Total merchandise trade",1
"12765","QAT","Private Sector & Trade: Trade facilitation",8
"12766","QAT","Private Sector & Trade: Trade price indices",2
"12767","QAT","Private Sector & Trade: Travel & tourism",9
"12768","QAT","Public Sector: Conflict & fragility",4
"12769","QAT","Public Sector: Defense & arms trade",8
"12770","QAT","Public Sector: Policy & institutions",51
"12771","QAT","Social Protection & Labor: Economic activity",40
"12772","QAT","Social Protection & Labor: Labor force structure",28
"12773","QAT","Social Protection & Labor: Migration",8
"12774","QAT","Social Protection & Labor: Unemployment",24
"12775","QAT","Trade",24
"12776","ROU","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12777","ROU","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12778","ROU","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12779","ROU","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12780","ROU","Economic Policy & Debt: Balance of payments: Reserves & other items",5
"12781","ROU","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"12782","ROU","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12783","ROU","Economic Policy & Debt: National accounts: Growth rates",16
"12784","ROU","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"12785","ROU","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",10
"12786","ROU","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12787","ROU","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"12788","ROU","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12789","ROU","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"12790","ROU","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"12791","ROU","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"12792","ROU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12793","ROU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12794","ROU","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12795","ROU","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12796","ROU","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12797","ROU","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12798","ROU","Economic Policy & Debt: Official development assistance",35
"12799","ROU","Economic Policy & Debt: Purchasing power parity",13
"12800","ROU","Education: Efficiency",21
"12801","ROU","Education: Inputs",27
"12802","ROU","Education: Outcomes",49
"12803","ROU","Education: Participation",44
"12804","ROU","Employment and Time Use",1
"12805","ROU","Environment: Agricultural production",11
"12806","ROU","Environment: Biodiversity & protected areas",7
"12807","ROU","Environment: Density & urbanization",12
"12808","ROU","Environment: Emissions",48
"12809","ROU","Environment: Energy production & use",27
"12810","ROU","Environment: Freshwater",9
"12811","ROU","Environment: Land use",24
"12812","ROU","Environment: Natural resources contribution to GDP",6
"12813","ROU","Financial Sector: Access",13
"12814","ROU","Financial Sector: Assets",12
"12815","ROU","Financial Sector: Capital markets",7
"12816","ROU","Financial Sector: Exchange rates & prices",9
"12817","ROU","Financial Sector: Interest rates",5
"12818","ROU","Financial Sector: Monetary holdings (liabilities)",4
"12819","ROU","Gender: Agency",2
"12820","ROU","Gender: Health",1
"12821","ROU","Gender: Participation & access",2
"12822","ROU","Gender: Public life & decision making",1
"12823","ROU","Health",2
"12824","ROU","Health: Disease prevention",15
"12825","ROU","Health: Health systems",21
"12826","ROU","Health: Mortality",39
"12827","ROU","Health: Nutrition",28
"12828","ROU","Health: Population: Dynamics",10
"12829","ROU","Health: Population: Structure",58
"12830","ROU","Health: Reproductive health",11
"12831","ROU","Health: Risk factors",30
"12832","ROU","Health: Universal Health Coverage",10
"12833","ROU","Infrastructure: Communications",15
"12834","ROU","Infrastructure: Technology",13
"12835","ROU","Infrastructure: Transportation",8
"12836","ROU","Poverty: Income distribution",9
"12837","ROU","Poverty: Poverty rates",9
"12838","ROU","Poverty: Shared prosperity",5
"12839","ROU","Private Sector & Trade: Business environment",76
"12840","ROU","Private Sector & Trade: Exports",23
"12841","ROU","Private Sector & Trade: Imports",23
"12842","ROU","Private Sector & Trade: Private infrastructure investment",8
"12843","ROU","Private Sector & Trade: Total merchandise trade",1
"12844","ROU","Private Sector & Trade: Trade facilitation",8
"12845","ROU","Private Sector & Trade: Trade price indices",2
"12846","ROU","Private Sector & Trade: Travel & tourism",10
"12847","ROU","Public Sector: Conflict & fragility",5
"12848","ROU","Public Sector: Defense & arms trade",8
"12849","ROU","Public Sector: Government finance",1
"12850","ROU","Public Sector: Government finance: Deficit & financing",8
"12851","ROU","Public Sector: Government finance: Expense",13
"12852","ROU","Public Sector: Government finance: Revenue",20
"12853","ROU","Public Sector: Policy & institutions",51
"12854","ROU","Social Protection & Labor: Economic activity",71
"12855","ROU","Social Protection & Labor: Labor force structure",28
"12856","ROU","Social Protection & Labor: Migration",8
"12857","ROU","Social Protection & Labor: Unemployment",27
"12858","ROU","Trade",24
"12859","ROU",NA,27
"12860","RUS","Economic Policy & Debt: Balance of payments: Capital & financial account",11
"12861","RUS","Economic Policy & Debt: Balance of payments: Current account: Balances",4
"12862","RUS","Economic Policy & Debt: Balance of payments: Current account: Goods, services & income",22
"12863","RUS","Economic Policy & Debt: Balance of payments: Current account: Transfers",7
"12864","RUS","Economic Policy & Debt: Balance of payments: Reserves & other items",6
"12865","RUS","Economic Policy & Debt: External debt: Debt outstanding",8
"12866","RUS","Economic Policy & Debt: External debt: Debt ratios & other items",9
"12867","RUS","Economic Policy & Debt: External debt: Debt service",4
"12868","RUS","Economic Policy & Debt: External debt: Net flows",17
"12869","RUS","Economic Policy & Debt: National accounts: Adjusted savings & income",28
"12870","RUS","Economic Policy & Debt: National accounts: Atlas GNI & GNI per capita",2
"12871","RUS","Economic Policy & Debt: National accounts: Growth rates",16
"12872","RUS","Economic Policy & Debt: National accounts: Local currency at constant prices: Aggregate indicators",7
"12873","RUS","Economic Policy & Debt: National accounts: Local currency at constant prices: Expenditure on GDP",9
"12874","RUS","Economic Policy & Debt: National accounts: Local currency at constant prices: Other items",3
"12875","RUS","Economic Policy & Debt: National accounts: Local currency at constant prices: Value added",4
"12876","RUS","Economic Policy & Debt: National accounts: Local currency at current prices: Aggregate indicators",11
"12877","RUS","Economic Policy & Debt: National accounts: Local currency at current prices: Expenditure on GDP",14
"12878","RUS","Economic Policy & Debt: National accounts: Local currency at current prices: Value added",4
"12879","RUS","Economic Policy & Debt: National accounts: Shares of GDP & other",25
"12880","RUS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators",5
"12881","RUS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Expenditure on GDP",9
"12882","RUS","Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Value added",7
"12883","RUS","Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators",9
"12884","RUS","Economic Policy & Debt: National accounts: US$ at current prices: Expenditure on GDP",10
"12885","RUS","Economic Policy & Debt: National accounts: US$ at current prices: Value added",4
"12886","RUS","Economic Policy & Debt: Official development assistance",36
"12887","RUS","Economic Policy & Debt: Purchasing power parity",13
"12888","RUS","Education: Efficiency",18
"12889","RUS","Education: Inputs",22
"12890","RUS","Education: Outcomes",43
"12891","RUS","Education: Participation",44
"12892","RUS","Employment and Time Use",1
"12893","RUS","Environment: Agricultural production",11
"12894","RUS","Environment: Biodiversity & protected areas",7
"12895","RUS","Environment: Density & urbanization",12
"12896","RUS","Environment: Emissions",47
"12897","RUS","Environment: Energy production & use",27
"12898","RUS","Environment: Freshwater",9
"12899","RUS","Environment: Land use",23
"12900","RUS","Environment: Natural resources contribution to GDP",6
"12901","RUS","Financial Sector: Access",12
"12902","RUS","Financial Sector: Assets",14
"12903","RUS","Financial Sector: Capital markets",7
"12904","RUS","Financial Sector: Exchange rates & prices",9
"12905","RUS","Financial Sector: Interest rates",4
"12906","RUS","Financial Sector: Monetary holdings (liabilities)",4
"12907","RUS","Gender: Agency",2
"12908","RUS","Gender: Participation & access",2
"12909","RUS","Gender: Public life & decision making",1
"12910","RUS","Health",2
"12911","RUS","Health: Disease prevention",14
"12912","RUS","Health: Health systems",22
"12913","RUS","Health: Mortality",39
"12914","RUS","Health: Nutrition",18
"12915","RUS","Health: Population: Dynamics",10
"12916","RUS","Health: Population: Structure",58
"12917","RUS","Health: Reproductive health",10
"12918","RUS","Health: Risk factors",17
"12919","RUS","Health: Universal Health Coverage",10
"12920","RUS","Infrastructure: Communications",15
"12921","RUS","Infrastructure: Technology",13
"12922","RUS","Infrastructure: Transportation",8
"12923","RUS","Poverty: Income distribution",9
"12924","RUS","Poverty: Poverty rates",9
"12925","RUS","Poverty: Shared prosperity",5
"12926","RUS","Private Sector & Trade: Business environment",28
"12927","RUS","Private Sector & Trade: Exports",23
"12928","RUS","Private Sector & Trade: Imports",23
"12929","RUS","Private Sector & Trade: Private infrastructure investment",8
"12930","RUS","Private Sector & Trade: Total merchandise trade",1
"12931","RUS","Private Sector & Trade: Trade facilitation",8
"12932","RUS","Private Sector & Trade: Trade price indices",2
"12933","RUS","Private Sector & Trade: Travel & tourism",10
"12934","RUS","Public Sector: Conflict & fragility",6
